Event_ID,Timestamp,User_ID,Username,IP_Address,Device_Type,Operating_System,Browser,Location,Country,Authentication_Method,Login_Status,Failure_Reason,Account_Status,Login_Hour,Is_Night_Login,Session_ID,User_Failed_Login_Count,IP_Failed_Login_Count,Users_Per_IP,Locations_Per_User,Risk_Score,Risk_Level
EVT_115850,2026-08-12 12:19:08,USR_1130,user_1130,192.168.1.120,Mobile,Android,Safari,Sydney,Australia,Biometric,Success,,Active,12,No,5DE2ED6D-64EC-460D,5,2.0,2,2,0,Low
EVT_115851,2026-08-12 12:19:28,USR_1236,user_1236,10.0.0.35,Laptop,Windows,Chrome,Dubai,UAE,MFA,Success,,Active,12,No,5DD3BA07-9287-4DE9,10,2.0,1,2,0,Low
EVT_115852,2026-08-12 12:21:10,USR_1192,user_1192,10.0.0.40,Desktop,Windows,Firefox,Dubai,UAE,SSO,Success,,Active,12,No,81B83A88-F450-4CC9,10,7.0,3,2,0,Low
EVT_115853,2026-08-12 12:22:05,USR_1152,user_1152,10.0.0.215,Tablet,Android,Chrome,Paris,France,Biometric,Success,,Active,12,No,A5399DDE-D88D-48D0,11,3.0,1,3,0,Low
EVT_115854,2026-08-12 12:22:18,USR_1044,user_1044,192.168.1.247,Mobile,iOS,Safari,London,UK,SSO,Success,,Active,12,No,E93E069B-99A0-4D76,7,11.0,4,1,0,Low
EVT_115855,2026-08-12 12:23:26,USR_1183,user_1183,192.168.1.224,Laptop,macOS,Safari,Mumbai,India,SSO,Failed,MFA Failed,Active,12,No,A70B175C-CFC8-43E2,12,7.0,1,1,45,Medium
EVT_115856,2026-08-12 12:24:59,USR_1205,user_1205,192.168.1.97,Mobile,Android,Firefox,Berlin,Germany,Biometric,Success,,Active,12,No,7E128404-84DD-461F,15,12.0,2,2,15,Low
EVT_115857,2026-08-12 12:25:31,USR_1117,user_1117,10.0.0.219,Tablet,iOS,Chrome,Mumbai,India,SSO,Success,,Active,12,No,AF4D7FEE-12E8-4D9A,11,4.0,1,1,0,Low
EVT_115858,2026-08-12 12:26:39,USR_1198,user_1198,10.0.0.245,Tablet,iOS,Chrome,Dubai,UAE,Biometric,Success,,Active,12,No,FD86618B-D5EF-4E43,8,1.0,1,2,0,Low
EVT_115859,2026-08-12 12:28:23,USR_1163,user_1163,10.0.0.94,Tablet,iOS,Chrome,Toronto,Canada,MFA,Success,,Active,12,No,845A5D7F-5310-430C,9,3.0,1,2,0,Low
EVT_115860,2026-08-12 12:30:02,USR_1099,user_1099,192.168.1.135,Desktop,Windows,Firefox,Singapore,Singapore,MFA,Success,,Active,12,No,A1BF448E-521D-4571,13,6.0,1,2,15,Low
EVT_115861,2026-08-12 12:31:56,USR_1166,user_1166,10.0.0.132,Desktop,macOS,Firefox,Dubai,UAE,Password,Success,,Active,12,No,53379C35-759E-4BE5,10,3.0,1,2,0,Low
EVT_115862,2026-08-12 12:32:24,USR_1002,user_1002,192.168.1.32,Tablet,iOS,Safari,Singapore,Singapore,Biometric,Success,,Active,12,No,FAED9B6F-F878-4372,11,7.0,1,1,0,Low
EVT_115863,2026-08-12 12:34:18,USR_1133,user_1133,10.0.0.188,Mobile,iOS,Safari,Sydney,Australia,SSO,Success,,Active,12,No,2212BA76-22F9-4D3D,11,12.0,3,1,0,Low
EVT_115864,2026-08-12 12:35:45,USR_1098,user_1098,192.168.1.185,Mobile,iOS,Chrome,Mumbai,India,Biometric,Success,,Active,12,No,9D3C294F-5681-4C2A,7,2.0,1,2,0,Low
EVT_115865,2026-08-12 12:37:45,USR_1227,user_1227,192.168.1.23,Tablet,iOS,Firefox,Tokyo,Japan,Biometric,Success,,Active,12,No,7BD33307-F057-4EAC,11,7.0,1,2,0,Low
EVT_115866,2026-08-12 12:39:01,USR_1031,user_1031,192.168.1.203,Desktop,macOS,Safari,London,UK,Password,Success,,Active,12,No,554A9D4F-6C49-4762,9,5.0,2,2,0,Low
EVT_115867,2026-08-12 12:40:46,USR_1083,user_1083,10.0.0.20,Desktop,Windows,Edge,Dubai,UAE,SSO,Success,,Active,12,No,A322C89E-809E-4A6F,7,1.0,1,1,0,Low
EVT_115868,2026-08-12 12:40:51,USR_1134,user_1134,192.168.1.42,Tablet,Android,Edge,Singapore,Singapore,Password,Success,,Active,12,No,CDC54B44-C7A8-4D76,15,5.0,2,3,15,Low
EVT_115869,2026-08-12 12:42:04,USR_1027,user_1027,192.168.1.46,Laptop,macOS,Firefox,Paris,France,Password,Success,,Active,12,No,85E12B38-B646-4B09,10,5.0,1,1,0,Low
EVT_115870,2026-08-12 12:43:35,USR_1206,user_1206,192.168.1.12,Laptop,Linux,Chrome,Singapore,Singapore,Password,Failed,Incorrect Password,Active,12,No,31ED0ADD-7BC3-491A,13,5.0,1,3,45,Medium
EVT_115871,2026-08-12 12:45:01,USR_1091,user_1091,10.0.0.82,Laptop,Windows,Safari,Mumbai,India,Biometric,Success,,Active,12,No,8818D407-71BC-4BFD,4,2.0,1,4,10,Low
EVT_115872,2026-08-12 12:46:57,USR_1067,user_1067,10.0.0.128,Laptop,Linux,Firefox,Tokyo,Japan,SSO,Success,,Active,12,No,313485CE-E41A-4930,6,3.0,1,1,0,Low
EVT_115873,2026-08-12 12:48:26,USR_1230,user_1230,10.0.0.217,Mobile,Android,Firefox,Tokyo,Japan,MFA,Success,,Active,12,No,A9EADDDB-8488-43E6,12,9.0,2,2,15,Low
EVT_115874,2026-08-12 12:49:13,USR_1124,user_1124,192.168.1.77,Desktop,macOS,Safari,Dubai,UAE,Password,Success,,Active,12,No,DE90C9C5-6804-40E4,7,10.0,4,1,0,Low
EVT_115875,2026-08-12 12:50:02,USR_1023,user_1023,192.168.1.68,Desktop,macOS,Chrome,New York,USA,SSO,Success,,Active,12,No,68F31A27-B76C-4784,10,5.0,2,2,0,Low
EVT_115876,2026-08-12 12:51:24,USR_1079,user_1079,192.168.1.245,Laptop,macOS,Firefox,Singapore,Singapore,Password,Success,,Active,12,No,2A9F7214-71A0-46BA,12,7.0,1,1,15,Low
EVT_115877,2026-08-12 12:51:34,USR_1061,user_1061,192.168.1.34,Tablet,Android,Firefox,Mumbai,India,MFA,Success,,Active,12,No,243CECE4-44E6-4EFF,15,8.0,1,2,15,Low
EVT_115878,2026-08-12 12:51:56,USR_1138,user_1138,10.0.0.120,Mobile,Android,Edge,Berlin,Germany,Biometric,Success,,Active,12,No,E0CE662A-36F0-4F49,11,3.0,1,1,0,Low
EVT_115879,2026-08-12 12:52:47,USR_1042,user_1042,10.0.0.246,Desktop,macOS,Edge,Singapore,Singapore,SSO,Success,,Active,12,No,ED497156-7FF4-49FE,7,9.0,2,2,0,Low
EVT_115880,2026-08-12 12:54:42,USR_1134,user_1134,203.0.113.115,Tablet,Android,Chrome,Singapore,Singapore,Biometric,Failed,Incorrect Password,Active,12,No,1280F35C-A632-4401,15,113.0,125,3,75,Critical
EVT_115881,2026-08-12 12:55:12,USR_1207,user_1207,10.0.0.194,Tablet,iOS,Edge,London,UK,Password,Success,,Active,12,No,CED5BF6F-53BB-4FB9,6,10.0,2,1,0,Low
EVT_115882,2026-08-12 12:56:30,USR_1093,user_1093,192.168.1.216,Desktop,macOS,Edge,Dubai,UAE,MFA,Success,,Active,12,No,E6C65EC6-6687-4C66,7,11.0,3,1,0,Low
EVT_115883,2026-08-12 12:57:48,USR_1175,user_1175,10.0.0.22,Mobile,Android,Edge,Paris,France,SSO,Success,,Active,12,No,B003011C-1C62-46A4,11,10.0,3,3,0,Low
EVT_115884,2026-08-12 12:58:54,USR_1011,user_1011,192.168.1.164,Desktop,macOS,Safari,Sydney,Australia,Biometric,Success,,Active,12,No,4937F1E7-0F1E-4ED7,13,7.0,1,1,15,Low
EVT_115885,2026-08-12 13:00:06,USR_1016,user_1016,192.168.1.228,Desktop,macOS,Edge,London,UK,Biometric,Failed,Incorrect Password,Active,13,No,2F5DC54C-8527-437F,11,12.0,2,4,40,Medium
EVT_115886,2026-08-12 13:01:04,USR_1091,user_1091,10.0.0.82,Laptop,macOS,Chrome,Mumbai,India,Password,Success,,Active,13,No,6E223FA0-2E16-4AFF,4,2.0,1,4,10,Low
EVT_115887,2026-08-12 13:01:36,USR_1148,user_1148,10.0.0.186,Desktop,Linux,Safari,Tokyo,Japan,Password,Success,,Active,13,No,6F158FA3-9D52-4B1A,11,8.0,1,3,0,Low
EVT_115888,2026-08-12 13:02:41,USR_1235,user_1235,192.168.1.155,Desktop,Linux,Edge,Berlin,Germany,Biometric,Success,,Disabled,13,No,9D992793-18DA-4A32,10,7.0,3,3,0,Low
EVT_115889,2026-08-12 13:03:03,USR_1175,user_1175,10.0.0.22,Mobile,Android,Chrome,Paris,France,Biometric,Success,,Active,13,No,172509BF-D4B5-470A,11,10.0,3,3,0,Low
EVT_115890,2026-08-12 13:04:16,USR_1206,user_1206,192.168.1.12,Laptop,Linux,Safari,Singapore,Singapore,Password,Success,,Active,13,No,76F7E383-C53E-4719,13,5.0,1,3,15,Low
EVT_115891,2026-08-12 13:06:09,USR_1200,user_1200,192.168.1.228,Desktop,Linux,Chrome,Sydney,Australia,SSO,Success,,Active,13,No,5733DEE2-6342-4D63,11,12.0,2,1,0,Low
EVT_115892,2026-08-12 13:07:25,USR_1008,user_1008,10.0.0.81,Laptop,Windows,Safari,Toronto,Canada,SSO,Success,,Active,13,No,D1D8081D-A279-463B,9,12.0,3,2,0,Low
EVT_115893,2026-08-12 13:08:52,USR_1031,user_1031,192.168.1.203,Desktop,Linux,Chrome,London,UK,MFA,Success,,Active,13,No,EF675506-8061-42CD,9,5.0,2,2,0,Low
EVT_115894,2026-08-12 13:09:06,USR_1191,user_1191,10.0.0.207,Mobile,iOS,Edge,London,UK,Password,Success,,Active,13,No,E370941E-936D-439C,4,6.0,2,2,0,Low
EVT_115895,2026-08-12 13:10:38,USR_1006,user_1006,10.0.0.160,Mobile,iOS,Safari,Mumbai,India,MFA,Success,,Active,13,No,9DF098B1-3FDC-4AE8,10,15.0,4,1,20,Low
EVT_115896,2026-08-12 13:11:00,USR_1104,user_1104,192.168.1.29,Laptop,Linux,Chrome,London,UK,Password,Success,,Active,13,No,81136E6F-04C8-4E09,15,6.0,1,4,25,Medium
EVT_115897,2026-08-12 13:12:24,USR_1162,user_1162,10.0.0.64,Desktop,macOS,Firefox,Tokyo,Japan,Biometric,Success,,Active,13,No,FFF5F50F-27E6-48B5,10,12.0,4,3,0,Low
EVT_115898,2026-08-12 13:13:44,USR_1146,user_1146,10.0.0.236,Laptop,macOS,Firefox,Paris,France,SSO,Success,,Active,13,No,49CF8594-5877-4D10,15,7.0,2,4,25,Medium
EVT_115899,2026-08-12 13:15:19,USR_1222,user_1222,192.168.1.191,Laptop,Linux,Safari,New York,USA,MFA,Success,,Active,13,No,867DBD4C-ADC4-4311,9,3.0,1,1,0,Low
EVT_115900,2026-08-12 13:15:47,USR_1057,user_1057,45.23.19.137,Laptop,macOS,Chrome,London,UK,Password,Failed,MFA Failed,Active,13,No,34BC98AC-DCE4-4088,15,1.0,1,2,45,Medium
EVT_115901,2026-08-12 13:16:44,USR_1064,user_1064,10.0.0.196,Mobile,iOS,Edge,New York,USA,MFA,Success,,Active,13,No,833FCC30-4C21-4BC8,10,4.0,1,3,0,Low
EVT_115902,2026-08-12 13:17:01,USR_1035,user_1035,192.168.1.230,Desktop,Windows,Chrome,Singapore,Singapore,SSO,Success,,Active,13,No,1E224973-F6CF-4067,11,7.0,2,1,0,Low
EVT_115903,2026-08-12 13:17:43,USR_1052,user_1052,10.0.0.142,Tablet,iOS,Edge,Paris,France,SSO,Success,,Active,13,No,270FD30B-D4E9-4AC2,9,10.0,2,3,0,Low
EVT_115904,2026-08-12 13:18:40,USR_1069,user_1069,10.0.0.148,Desktop,Linux,Edge,New York,USA,SSO,Success,,Active,13,No,95DB4BD2-80C1-4309,14,17.0,4,3,35,Medium
EVT_115905,2026-08-12 13:19:50,USR_1114,user_1114,192.168.1.215,Laptop,macOS,Safari,Toronto,Canada,Biometric,Success,,Active,13,No,7C0D52ED-0278-40CB,13,9.0,2,2,15,Low
EVT_115906,2026-08-12 13:20:18,USR_1053,user_1053,10.0.0.67,Desktop,Windows,Chrome,London,UK,SSO,Success,,Active,13,No,487CB9B9-D47D-4F18,7,2.0,1,3,0,Low
EVT_115907,2026-08-12 13:21:21,USR_1116,user_1116,192.168.1.233,Tablet,Android,Chrome,Toronto,Canada,MFA,Success,,Active,13,No,F77A0600-4FBE-47C9,9,18.0,3,4,30,Medium
EVT_115908,2026-08-12 13:23:17,USR_1080,user_1080,10.0.0.30,Laptop,Windows,Edge,New York,USA,Password,Success,,Active,13,No,C0A839C6-75CA-47EC,11,9.0,2,1,0,Low
EVT_115909,2026-08-12 13:24:10,USR_1095,user_1095,10.0.0.39,Desktop,Linux,Firefox,Tokyo,Japan,Password,Success,,Active,13,No,FA0FE1E6-E545-4FA0,4,4.0,1,1,0,Low
EVT_115910,2026-08-12 13:26:00,USR_1104,user_1104,10.0.0.236,Laptop,Linux,Safari,London,UK,Password,Success,,Active,13,No,A63A8FBF-9D63-4098,15,7.0,2,4,25,Medium
EVT_115911,2026-08-12 13:26:14,USR_1199,user_1199,10.0.0.221,Mobile,iOS,Safari,Paris,France,Biometric,Success,,Active,13,No,75C1669E-7001-435C,9,6.0,2,2,0,Low
EVT_115912,2026-08-12 13:28:08,USR_1024,user_1024,192.168.1.112,Desktop,Windows,Firefox,Sydney,Australia,SSO,Success,,Active,13,No,C100007D-918A-422F,7,7.0,2,2,0,Low
EVT_115913,2026-08-12 13:28:43,USR_1165,user_1165,10.0.0.207,Desktop,Windows,Safari,Toronto,Canada,SSO,Success,,Active,13,No,B6771472-2CAB-4D41,11,6.0,2,4,10,Low
EVT_115914,2026-08-12 13:29:32,USR_1215,user_1215,10.0.0.126,Mobile,iOS,Firefox,Sydney,Australia,MFA,Success,,Active,13,No,6D6E2CA9-D9C3-483D,13,6.0,2,2,15,Low
EVT_115915,2026-08-12 13:31:03,USR_1162,user_1162,10.0.0.64,Desktop,Windows,Chrome,Tokyo,Japan,MFA,Failed,MFA Failed,Active,13,No,2244032D-9DA1-49B9,10,12.0,4,3,30,Medium
EVT_115916,2026-08-12 13:32:56,USR_1036,user_1036,10.0.0.78,Mobile,Android,Safari,Singapore,Singapore,Password,Success,,Active,13,No,29705726-2AA2-4B46,14,14.0,3,1,15,Low
EVT_115917,2026-08-12 13:34:30,USR_1047,user_1047,10.0.0.42,Laptop,macOS,Chrome,Singapore,Singapore,MFA,Success,,Active,13,No,1E295E61-DFC8-41A1,12,4.0,1,2,15,Low
EVT_115918,2026-08-12 13:34:57,USR_1232,user_1232,10.0.0.212,Laptop,macOS,Safari,Dubai,UAE,SSO,Success,,Active,13,No,41DD34C3-C886-47D2,9,10.0,2,1,0,Low
EVT_115919,2026-08-12 13:36:16,USR_1042,user_1042,192.168.1.209,Desktop,Linux,Edge,Singapore,Singapore,Password,Success,,Active,13,No,BCAF6739-931D-456C,7,5.0,2,2,0,Low
EVT_115920,2026-08-12 13:37:10,USR_1113,user_1113,203.0.113.115,Mobile,iOS,Safari,Toronto,Canada,MFA,Failed,Incorrect Password,Active,13,No,6FA1F7DE-4A2E-4E92,14,113.0,125,3,75,Critical
EVT_115921,2026-08-12 13:38:38,USR_1192,user_1192,10.0.0.40,Desktop,Windows,Firefox,Dubai,UAE,MFA,Success,,Active,13,No,B424028A-5CC5-4C22,10,7.0,3,2,0,Low
EVT_115922,2026-08-12 13:39:53,USR_1168,user_1168,10.0.0.201,Laptop,macOS,Firefox,Toronto,Canada,Biometric,Success,,Active,13,No,C420859C-63C0-4BBD,6,4.0,2,1,0,Low
EVT_115923,2026-08-12 13:39:59,USR_1243,user_1243,10.0.0.212,Laptop,Windows,Chrome,Berlin,Germany,SSO,Success,,Active,13,No,FC451A08-23D7-4C5B,8,10.0,2,1,0,Low
EVT_115924,2026-08-12 13:41:17,USR_1073,user_1073,10.0.0.10,Tablet,iOS,Chrome,Tokyo,Japan,MFA,Success,,Active,13,No,2BB9DFD3-6A5F-42CE,7,10.0,2,1,0,Low
EVT_115925,2026-08-12 13:43:11,USR_1045,user_1045,10.0.0.71,Desktop,Linux,Edge,Mumbai,India,SSO,Success,,Active,13,No,FB4DEA67-F6C9-4DDB,4,1.0,1,2,0,Low
EVT_115926,2026-08-12 13:45:09,USR_1244,user_1244,10.0.0.149,Laptop,Windows,Edge,Toronto,Canada,MFA,Success,,Active,13,No,7AC85FDB-CE1C-4940,9,5.0,2,2,0,Low
EVT_115927,2026-08-12 13:46:54,USR_1082,user_1082,192.168.1.40,Laptop,Windows,Safari,Toronto,Canada,MFA,Success,,Active,13,No,7092D191-3877-40E0,6,2.0,1,3,0,Low
EVT_115928,2026-08-12 13:47:07,USR_1230,user_1230,192.168.1.48,Mobile,Android,Firefox,Tokyo,Japan,SSO,Success,,Active,13,No,557432F4-2351-4C63,12,6.0,2,2,15,Low
EVT_115929,2026-08-12 13:48:45,USR_1187,user_1187,10.0.0.37,Desktop,macOS,Firefox,Tokyo,Japan,SSO,Success,,Active,13,No,5C61ACE3-D5BF-4836,7,2.0,1,2,0,Low
EVT_115930,2026-08-12 13:50:14,USR_1245,user_1245,10.0.0.78,Laptop,Windows,Edge,Tokyo,Japan,Biometric,Failed,MFA Failed,Active,13,No,A6107E82-880A-4ED2,13,14.0,3,1,45,Medium
EVT_115931,2026-08-12 13:50:58,USR_1101,user_1101,10.0.0.95,Laptop,Windows,Chrome,New York,USA,Biometric,Success,,Active,13,No,A7F6C01C-99B5-435D,8,6.0,1,2,0,Low
EVT_115932,2026-08-12 13:51:07,USR_1172,user_1172,192.168.1.169,Desktop,Windows,Edge,Tokyo,Japan,Password,Success,,Active,13,No,BCD2A5B4-DB61-4D9D,8,3.0,1,2,0,Low
EVT_115933,2026-08-12 13:52:37,USR_1048,user_1048,192.168.1.150,Mobile,iOS,Firefox,Paris,France,MFA,Success,,Active,13,No,95BF7216-F3B5-4B2E,8,4.0,1,2,0,Low
EVT_115934,2026-08-12 13:54:23,USR_1093,user_1093,192.168.1.216,Desktop,Windows,Chrome,Dubai,UAE,Password,Success,,Active,13,No,2BA07B84-6D9B-4B1A,7,11.0,3,1,0,Low
EVT_115935,2026-08-12 13:55:01,USR_1229,user_1229,10.0.0.157,Desktop,Windows,Edge,Paris,France,MFA,Success,,Active,13,No,13217F86-F83F-42FB,6,7.0,2,3,0,Low
EVT_115936,2026-08-12 13:56:26,USR_1045,user_1045,10.0.0.71,Desktop,Linux,Firefox,Mumbai,India,SSO,Success,,Active,13,No,BC245D78-7FDA-426F,4,1.0,1,2,0,Low
EVT_115937,2026-08-12 13:57:42,USR_1054,user_1054,192.168.1.15,Laptop,macOS,Edge,Sydney,Australia,SSO,Success,,Disabled,13,No,06FECA66-39AA-4B30,9,4.0,1,1,0,Low
EVT_115938,2026-08-12 13:58:37,USR_1050,user_1050,192.168.1.247,Laptop,Linux,Firefox,Mumbai,India,MFA,Success,,Active,13,No,E7F4EEA2-8672-46D5,12,11.0,4,5,25,Medium
EVT_115939,2026-08-12 13:59:18,USR_1165,user_1165,10.0.0.207,Desktop,macOS,Edge,Toronto,Canada,Password,Success,,Active,13,No,CD6EB70D-23BF-4FAA,11,6.0,2,4,10,Low
EVT_115940,2026-08-12 13:59:48,USR_1242,user_1242,192.168.1.28,Laptop,Windows,Chrome,Paris,France,Biometric,Success,,Active,13,No,7EB1875F-6B8A-413F,13,10.0,3,3,15,Low
EVT_115941,2026-08-12 14:00:44,USR_1148,user_1148,10.0.0.186,Desktop,Windows,Chrome,Tokyo,Japan,Password,Success,,Active,14,No,186B3308-E9F8-4FFA,11,8.0,1,3,0,Low
EVT_115942,2026-08-12 14:02:17,USR_1110,user_1110,10.0.0.233,Tablet,iOS,Safari,Singapore,Singapore,MFA,Success,,Active,14,No,4E98705B-5838-4EAA,10,4.0,1,3,0,Low
EVT_115943,2026-08-12 14:03:04,USR_1109,user_1109,192.168.1.180,Mobile,iOS,Chrome,Mumbai,India,Biometric,Success,,Active,14,No,1CFDA57F-9BB1-4CA5,12,5.0,1,2,15,Low
EVT_115944,2026-08-12 14:03:33,USR_1183,user_1183,10.0.0.15,Laptop,Linux,Firefox,Mumbai,India,Biometric,Success,,Active,14,No,71ADB7C8-0463-47E0,12,2.0,1,1,15,Low
EVT_115945,2026-08-12 14:04:13,USR_1001,user_1001,192.168.1.67,Desktop,Linux,Firefox,Mumbai,India,Password,Failed,MFA Failed,Active,14,No,28D3B77E-8249-4512,9,10.0,3,2,30,Medium
EVT_115946,2026-08-12 14:04:35,USR_1229,user_1229,10.0.0.157,Desktop,macOS,Edge,Paris,France,MFA,Success,,Active,14,No,2A8A01EF-9348-453B,6,7.0,2,3,0,Low
EVT_115947,2026-08-12 14:05:26,USR_1217,user_1217,192.168.1.90,Laptop,Linux,Edge,Mumbai,India,SSO,Success,,Active,14,No,06FA9CD1-49AA-4617,7,7.0,2,1,0,Low
EVT_115948,2026-08-12 14:06:46,USR_1015,user_1015,192.168.1.179,Mobile,iOS,Chrome,New York,USA,SSO,Success,,Active,14,No,97FF9F79-AA89-4E9E,8,3.0,2,3,0,Low
EVT_115949,2026-08-12 14:08:27,USR_1192,user_1192,10.0.0.40,Desktop,Windows,Chrome,Dubai,UAE,MFA,Success,,Active,14,No,4DA0E5C7-084E-4C53,10,7.0,3,2,0,Low
EVT_115950,2026-08-12 14:08:47,USR_1134,user_1134,10.0.0.59,Tablet,Android,Edge,Singapore,Singapore,MFA,Success,,Active,14,No,0058D869-A1E3-4D64,15,18.0,3,3,35,Medium
EVT_115951,2026-08-12 14:09:36,USR_1177,user_1177,192.168.1.96,Tablet,iOS,Chrome,Sydney,Australia,SSO,Success,,Active,14,No,4EEE2B82-9F9A-4A35,11,5.0,1,3,0,Low
EVT_115952,2026-08-12 14:10:17,USR_1248,user_1248,192.168.1.41,Mobile,iOS,Safari,Paris,France,Password,Success,,Active,14,No,4800B3EB-8427-4A54,7,4.0,1,3,0,Low
EVT_115953,2026-08-12 14:10:54,USR_1108,user_1108,192.168.1.240,Laptop,Linux,Chrome,New York,USA,SSO,Success,,Active,14,No,EE7D63EB-4028-422E,7,13.0,3,1,0,Low
EVT_115954,2026-08-12 14:12:08,USR_1102,user_1102,192.168.1.51,Tablet,iOS,Firefox,Berlin,Germany,SSO,Success,,Active,14,No,271C5CDF-BF7D-45D1,15,6.0,1,4,25,Medium
EVT_115955,2026-08-12 14:12:38,USR_1024,user_1024,10.0.0.78,Desktop,macOS,Edge,Sydney,Australia,Password,Success,,Active,14,No,1B8D9C7E-99E8-473E,7,14.0,3,2,0,Low
EVT_115956,2026-08-12 14:14:22,USR_1133,user_1133,10.0.0.188,Mobile,Android,Chrome,Sydney,Australia,SSO,Success,,Active,14,No,7205AA4C-86FD-40C9,11,12.0,3,1,0,Low
EVT_115957,2026-08-12 14:15:49,USR_1198,user_1198,10.0.0.245,Tablet,iOS,Edge,Dubai,UAE,Password,Success,,Active,14,No,D4ED691D-2523-49E0,8,1.0,1,2,0,Low
EVT_115958,2026-08-12 14:17:44,USR_1229,user_1229,10.0.0.157,Desktop,Windows,Firefox,Paris,France,MFA,Success,,Active,14,No,04E1A1A3-CE59-4B99,6,7.0,2,3,0,Low
EVT_115959,2026-08-12 14:17:57,USR_1173,user_1173,192.168.1.161,Desktop,Linux,Chrome,Toronto,Canada,SSO,Success,,Active,14,No,10F85769-C273-4447,11,3.0,1,1,0,Low
EVT_115960,2026-08-12 14:18:36,USR_1164,user_1164,198.51.100.42,Tablet,Android,Firefox,Toronto,Canada,MFA,Success,,Active,14,No,4AD8CC80-C617-4F84,10,105.0,116,4,40,Medium
EVT_115961,2026-08-12 14:19:42,USR_1127,user_1127,10.0.0.157,Laptop,Windows,Edge,Toronto,Canada,MFA,Success,,Active,14,No,7A872D2E-6D25-4A9A,17,7.0,2,3,15,Low
EVT_115962,2026-08-12 14:21:37,USR_1202,user_1202,10.0.0.166,Tablet,iOS,Firefox,Paris,France,MFA,Success,,Active,14,No,6A3BB5F1-624C-4A1D,9,4.0,1,2,0,Low
EVT_115963,2026-08-12 14:22:11,USR_1064,user_1064,10.0.0.196,Mobile,iOS,Safari,New York,USA,MFA,Success,,Active,14,No,AB5E9B0A-4E3F-48E2,10,4.0,1,3,0,Low
EVT_115964,2026-08-12 14:23:09,USR_1173,user_1173,10.0.0.154,Desktop,macOS,Safari,Toronto,Canada,Biometric,Success,,Active,14,No,800BC64A-4D9A-4851,11,7.0,1,1,0,Low
EVT_115965,2026-08-12 14:23:25,USR_1118,user_1118,192.168.1.88,Laptop,Windows,Firefox,Sydney,Australia,Biometric,Success,,Disabled,14,No,E9D0B85A-E14A-4A58,12,4.0,1,1,15,Low
EVT_115966,2026-08-12 14:23:36,USR_1038,user_1038,192.168.1.10,Mobile,iOS,Firefox,Paris,France,Biometric,Success,,Active,14,No,7D90BA53-8D27-45E4,13,6.0,3,2,15,Low
EVT_115967,2026-08-12 14:25:35,USR_1028,user_1028,10.0.0.153,Mobile,Android,Chrome,Mumbai,India,SSO,Success,,Active,14,No,CEFFC382-29B6-47B7,14,5.0,1,3,15,Low
EVT_115968,2026-08-12 14:27:13,USR_1148,user_1148,10.0.0.186,Desktop,Windows,Edge,Tokyo,Japan,MFA,Success,,Active,14,No,90197223-D416-4801,11,8.0,1,3,0,Low
EVT_115969,2026-08-12 14:27:46,USR_1031,user_1031,192.168.1.203,Desktop,Windows,Safari,London,UK,Biometric,Success,,Active,14,No,A40C127E-7FB5-42A3,9,5.0,2,2,0,Low
EVT_115970,2026-08-12 14:28:15,USR_1039,user_1039,192.168.1.205,Desktop,Windows,Edge,Singapore,Singapore,MFA,Success,,Active,14,No,EDAFF17B-7595-4B64,9,4.0,2,2,0,Low
EVT_115971,2026-08-12 14:28:21,USR_1072,user_1072,192.168.1.231,Desktop,macOS,Firefox,Mumbai,India,Password,Success,,Active,14,No,A85686AF-7E4C-414C,12,2.0,1,3,15,Low
EVT_115972,2026-08-12 14:28:39,USR_1115,user_1115,192.168.1.50,Desktop,macOS,Edge,Berlin,Germany,MFA,Success,,Active,14,No,26FA0ADF-D893-48CD,7,3.0,1,1,0,Low
EVT_115973,2026-08-12 14:30:00,USR_1182,user_1182,192.168.1.203,Laptop,Linux,Edge,New York,USA,Biometric,Success,,Active,14,No,30E6E1F9-1A16-4236,11,5.0,2,2,0,Low
EVT_115974,2026-08-12 14:31:41,USR_1140,user_1140,192.168.1.131,Laptop,macOS,Chrome,Singapore,Singapore,MFA,Success,,Active,14,No,D9A2AA16-2950-4058,11,1.0,1,3,0,Low
EVT_115975,2026-08-12 14:33:27,USR_1049,user_1049,45.23.101.43,Tablet,iOS,Firefox,Paris,France,Password,Failed,Incorrect Password,Active,14,No,13AE64C2-EF0B-49ED,13,1.0,1,3,45,Medium
EVT_115976,2026-08-12 14:33:42,USR_1187,user_1187,192.168.1.89,Desktop,Linux,Safari,Tokyo,Japan,MFA,Success,,Active,14,No,46D44A22-6E73-47D2,7,3.0,1,2,0,Low
EVT_115977,2026-08-12 14:35:31,USR_1028,user_1028,10.0.0.153,Mobile,Android,Edge,Mumbai,India,MFA,Success,,Active,14,No,F71B8EEC-C8F6-4164,14,5.0,1,3,15,Low
EVT_115978,2026-08-12 14:37:06,USR_1049,user_1049,192.168.1.233,Tablet,Android,Safari,Singapore,Singapore,Biometric,Success,,Active,14,No,7380573A-0DDA-4480,13,18.0,3,3,35,Medium
EVT_115979,2026-08-12 14:37:26,USR_1102,user_1102,192.168.1.51,Tablet,Android,Safari,Berlin,Germany,Password,Success,,Active,14,No,E38DA8C4-600D-4C7F,15,6.0,1,4,25,Medium
